Perturbation	Ensemble average response
[mTORC1_ci]-[TRAF6i]	2.9689655172413794
[mTORC1_ci]-[SMAD7i]	2.980392156862745
[mTORC1_ci]-[SMURF1i]	2.9689655172413794
[mTORC1_ci]-[SMURF2i]	2.919614147909968
[mTORC1_ci]-[SMAD2i]	2.967391304347826
[mTORC1_ci]-[TGFBR2i]	2.970873786407767
[mTORC1_ci]-[TGFBR1i]	2.970873786407767
[mTORC1_ci]-[DVL_fi]	2.970873786407767
[mTORC1_ci]-[DAAM1i]	2.970873786407767
[mTORC1_ci]-[PARD6Ai]	2.970873786407767
[mTORC1_ci]-[AP1_ci]	2.9581939799331103
[mTORC1_ci]-[MYCi]	1.950381679389313
[mTORC1_ci]-[JUNi]	2.970873786407767
[mTORC1_ci]-[ATF2i]	2.970873786407767
[mTORC1_ci]-[FOSi]	2.970873786407767
[mTORC1_ci]-[SRFi]	2.970873786407767
[mTORC1_ci]-[PTENi]	2.970873786407767
[mTORC1_ci]-[CFL_fi]	2.970873786407767
[mTORC1_ci]-[LIMK1i]	2.970873786407767
[mTORC1_ci]-[LIMK2i]	2.970873786407767
[mTORC1_ci]-[CDC42i]	2.970873786407767
[mTORC1_ci]-[ARHGAP24i]	2.970873786407767
[mTORC1_ci]-[RAC_fi]	2.9880478087649402
[mTORC1_ci]-[TIAM1i]	2.970873786407767
[mTORC1_ci]-[RHOAi]	2.970873786407767
[mTORC1_ci]-[RND3i]	2.970873786407767
[mTORC1_ci]-[CASP3i]	2.970873786407767
[mTORC1_ci]-[JNK_fi]	2.9533678756476682
[mTORC1_ci]-[MAP2K7i]	2.970873786407767
[mTORC1_ci]-[MAPK8IP3i]	2.970873786407767
[mTORC1_ci]-[ROCK1i]	2.970873786407767
[mTORC1_ci]-[Prosurvivali]	2.970873786407767
[mTORC1_ci]-[Antisurvivali]	2.970873786407767
[PRKCDi]-[PLK1i]	2.9788732394366195
[PRKCDi]-[MAPKAPK2i]	2.9793103448275864
[PRKCDi]-[IRAK1i]	2.9785714285714286
[PRKCDi]-[ISGF3_ci]	2.9794050343249427
[PRKCDi]-[SOCS1i]	2.9706546275395036
[PRKCDi]-[STAT3i]	2.9794050343249427
[PRKCDi]-[STAT1i]	2.9706546275395036
[PRKCDi]-[STAT2i]	2.9794050343249427
[PRKCDi]-[JAK_fi]	2.979498861047836
[PRKCDi]-[AXIN1i]	2.9771573604060912
[PRKCDi]-[MDM2i]	2.573232323232323
[PRKCDi]-[CK1_fi]	2.9794050343249427
[PRKCDi]-[ITCHi]	2.959016393442623
[PRKCDi]-[TP53i]	2.9794050343249427
[PRKCDi]-[NFKB_fi]	2.9794050343249427
[PRKCDi]-[IKBKBi]	2.9754098360655736
[PRKCDi]-[REL_fi]	2.9794050343249427
[PRKCDi]-[PIAS1i]	2.9793103448275864
[PRKCDi]-[AKT_fi]	1.8356164383561644
[PRKCDi]-[MAPK14i]	2.895408163265306
[PRKCDi]-[CBPp300_ci]	2.900990099009901
[PRKCDi]-[SKIi]	2.9794050343249427
[PRKCDi]-[PPM1Ai]	2.9794050343249427
[PRKCDi]-[ERK_fi]	2.9233716475095783
[PRKCDi]-[GSK3_fi]	2.9794050343249427
[PRKCDi]-[PPP1CAi]	3.0
[PRKCDi]-[TAB_fi]	2.9754098360655736
[PRKCDi]-[MAP3K7i]	2.9754098360655736
[PRKCDi]-[SMAD4i]	2.9794050343249427
[PRKCDi]-[SMAD1i]	2.9794050343249427
[PRKCDi]-[SMAD5i]	2.9794050343249427
[PRKCDi]-[BMPR2i]	2.9794050343249427
[PRKCDi]-[ACVR1i]	2.9794050343249427
[PRKCDi]-[SRCi]	2.979214780600462
[PRKCDi]-[SMAD3i]	2.9794050343249427
[PRKCDi]-[SHC1i]	2.975669099756691
[PRKCDi]-[SMAD6i]	2.977064220183486
[PRKCDi]-[TRAF6i]	2.9776119402985075
[PRKCDi]-[SMAD7i]	2.9839080459770115
[PRKCDi]-[SMURF1i]	2.9794050343249427
[PRKCDi]-[SMURF2i]	2.9473684210526314
[PRKCDi]-[SMAD2i]	2.9768041237113403
[PRKCDi]-[TGFBR2i]	2.979357798165138
[PRKCDi]-[TGFBR1i]	2.979357798165138
[PRKCDi]-[DVL_fi]	2.9794050343249427
[PRKCDi]-[DAAM1i]	2.9794050343249427
[PRKCDi]-[PARD6Ai]	2.9794050343249427
[PRKCDi]-[AP1_ci]	2.961267605633803
[PRKCDi]-[MYCi]	1.9659685863874345
[PRKCDi]-[JUNi]	2.9794050343249427
[PRKCDi]-[ATF2i]	2.9794050343249427
[PRKCDi]-[FOSi]	2.9794050343249427
[PRKCDi]-[SRFi]	2.9794050343249427
[PRKCDi]-[PTENi]	2.9794050343249427
[PRKCDi]-[CFL_fi]	2.9794050343249427
[PRKCDi]-[LIMK1i]	2.9794050343249427
[PRKCDi]-[LIMK2i]	2.9794050343249427
[PRKCDi]-[CDC42i]	2.9794050343249427
[PRKCDi]-[ARHGAP24i]	2.9794050343249427
[PRKCDi]-[RAC_fi]	2.9686468646864688
[PRKCDi]-[TIAM1i]	2.9794050343249427
[PRKCDi]-[RHOAi]	2.9794050343249427
[PRKCDi]-[RND3i]	2.9794050343249427
[PRKCDi]-[CASP3i]	2.9794050343249427
[PRKCDi]-[JNK_fi]	2.959016393442623
[PRKCDi]-[MAP2K7i]	2.9794050343249427
[PRKCDi]-[MAPK8IP3i]	2.9794050343249427
[PRKCDi]-[ROCK1i]	2.9794050343249427
[PRKCDi]-[Prosurvivali]	2.9794050343249427
[PRKCDi]-[Antisurvivali]	2.9794050343249427
[PLK1i]-[MAPKAPK2i]	2.979020979020979
[PLK1i]-[IRAK1i]	2.979020979020979
[PLK1i]-[ISGF3_ci]	2.9789719626168223
[PLK1i]-[SOCS1i]	2.9694835680751175
[PLK1i]-[STAT3i]	2.9742990654205608
[PLK1i]-[STAT1i]	2.9694835680751175
[PLK1i]-[STAT2i]	2.9789719626168223
[PLK1i]-[JAK_fi]	2.9789719626168223
[PLK1i]-[AXIN1i]	2.976683937823834
[PLK1i]-[MDM2i]	2.5767326732673266
[PLK1i]-[CK1_fi]	2.9789719626168223
[PLK1i]-[ITCHi]	2.959016393442623
[PLK1i]-[TP53i]	2.9789719626168223
[PLK1i]-[NFKB_fi]	2.9789719626168223
[PLK1i]-[IKBKBi]	2.977272727272727
[PLK1i]-[REL_fi]	2.9789719626168223
[PLK1i]-[PIAS1i]	2.979020979020979
[PLK1i]-[AKT_fi]	1.8591549295774648
[PLK1i]-[MAPK14i]	2.9021479713603817
[PLK1i]-[CBPp300_ci]	2.900497512437811
[PLK1i]-[SKIi]	2.9789719626168223
[PLK1i]-[PPM1Ai]	2.9789719626168223
[PLK1i]-[ERK_fi]	2.9233716475095783
[PLK1i]-[GSK3_fi]	2.9789719626168223
[PLK1i]-[PPP1CAi]	3.0
[PLK1i]-[TAB_fi]	2.979020979020979
[PLK1i]-[MAP3K7i]	2.979020979020979
[PLK1i]-[SMAD4i]	2.9789719626168223
[PLK1i]-[SMAD1i]	2.9789719626168223
[PLK1i]-[SMAD5i]	2.9789719626168223
[PLK1i]-[BMPR2i]	2.9789719626168223
[PLK1i]-[ACVR1i]	2.9789719626168223
[PLK1i]-[SRCi]	2.9789719626168223
[PLK1i]-[SMAD3i]	2.9789719626168223
[PLK1i]-[SHC1i]	2.971223021582734
[PLK1i]-[SMAD6i]	2.976525821596244
[PLK1i]-[TRAF6i]	2.9791666666666665
[PLK1i]-[SMAD7i]	2.983568075117371
[PLK1i]-[SMURF1i]	2.977886977886978
[PLK1i]-[SMURF2i]	2.946261682242991
[PLK1i]-[SMAD2i]	2.9764397905759163
[PLK1i]-[TGFBR2i]	2.9789719626168223
[PLK1i]-[TGFBR1i]	2.9789719626168223
[PLK1i]-[DVL_fi]	2.9789719626168223
[PLK1i]-[DAAM1i]	2.9789719626168223
[PLK1i]-[PARD6Ai]	2.9789719626168223
[PLK1i]-[AP1_ci]	2.963869463869464
[PLK1i]-[MYCi]	1.9649595687331536
[PLK1i]-[JUNi]	2.9789719626168223
[PLK1i]-[ATF2i]	2.9789719626168223
[PLK1i]-[FOSi]	2.9789719626168223
[PLK1i]-[SRFi]	2.9789719626168223
[PLK1i]-[PTENi]	2.9789719626168223
[PLK1i]-[CFL_fi]	2.9789719626168223
[PLK1i]-[LIMK1i]	2.9789719626168223
[PLK1i]-[LIMK2i]	2.9789719626168223
[PLK1i]-[CDC42i]	2.9789719626168223
[PLK1i]-[ARHGAP24i]	2.9789719626168223
[PLK1i]-[RAC_fi]	2.96843853820598
[PLK1i]-[TIAM1i]	2.9789719626168223
[PLK1i]-[RHOAi]	2.9789719626168223
[PLK1i]-[RND3i]	2.9789719626168223
[PLK1i]-[CASP3i]	2.9789719626168223
[PLK1i]-[JNK_fi]	2.959016393442623
[PLK1i]-[MAP2K7i]	2.9789719626168223
[PLK1i]-[MAPK8IP3i]	2.9789719626168223
[PLK1i]-[ROCK1i]	2.9789719626168223
[PLK1i]-[Prosurvivali]	2.9789719626168223
[PLK1i]-[Antisurvivali]	2.9789719626168223
[MAPKAPK2i]-[IRAK1i]	2.9793103448275864
[MAPKAPK2i]-[ISGF3_ci]	2.9799107142857144
[MAPKAPK2i]-[SOCS1i]	2.9706546275395036
[MAPKAPK2i]-[STAT3i]	2.9799107142857144
[MAPKAPK2i]-[STAT1i]	2.9706546275395036
[MAPKAPK2i]-[STAT2i]	2.9799107142857144
[MAPKAPK2i]-[JAK_fi]	2.9799107142857144
[MAPKAPK2i]-[AXIN1i]	2.977667493796526
[MAPKAPK2i]-[MDM2i]	2.5810473815461346
[MAPKAPK2i]-[CK1_fi]	2.9799107142857144
[MAPKAPK2i]-[ITCHi]	2.96
[MAPKAPK2i]-[TP53i]	2.9799107142857144
[MAPKAPK2i]-[NFKB_fi]	2.9799107142857144
[MAPKAPK2i]-[IKBKBi]	2.977272727272727
[MAPKAPK2i]-[REL_fi]	2.9799107142857144
[MAPKAPK2i]-[PIAS1i]	2.9799107142857144
[MAPKAPK2i]-[AKT_fi]	1.8288770053475936
[MAPKAPK2i]-[MAPK14i]	2.9055299539170507
[MAPKAPK2i]-[CBPp300_ci]	2.9019607843137254
[MAPKAPK2i]-[SKIi]	2.9799107142857144
[MAPKAPK2i]-[PPM1Ai]	2.9799107142857144
[MAPKAPK2i]-[ERK_fi]	2.9233716475095783
[MAPKAPK2i]-[GSK3_fi]	2.9799107142857144
[MAPKAPK2i]-[PPP1CAi]	3.0
[MAPKAPK2i]-[TAB_fi]	2.977272727272727
[MAPKAPK2i]-[MAP3K7i]	2.977272727272727
[MAPKAPK2i]-[SMAD4i]	2.9799107142857144
[MAPKAPK2i]-[SMAD1i]	2.9799107142857144
[MAPKAPK2i]-[SMAD5i]	2.9799107142857144
[MAPKAPK2i]-[BMPR2i]	2.9799107142857144
[MAPKAPK2i]-[ACVR1i]	2.9799107142857144
[MAPKAPK2i]-[SRCi]	2.9799107142857144
[MAPKAPK2i]-[SMAD3i]	2.9799107142857144
[MAPKAPK2i]-[SHC1i]	2.9714285714285715
[MAPKAPK2i]-[SMAD6i]	2.977578475336323
[MAPKAPK2i]-[TRAF6i]	2.9787735849056602
[MAPKAPK2i]-[SMAD7i]	2.984304932735426
[MAPKAPK2i]-[SMURF1i]	2.978823529411765
[MAPKAPK2i]-[SMURF2i]	2.9464285714285716
[MAPKAPK2i]-[SMAD2i]	2.977329974811083
[MAPKAPK2i]-[TGFBR2i]	2.9798206278026904
[MAPKAPK2i]-[TGFBR1i]	2.9798206278026904
[MAPKAPK2i]-[DVL_fi]	2.9799107142857144
[MAPKAPK2i]-[DAAM1i]	2.9799107142857144
[MAPKAPK2i]-[PARD6Ai]	2.9799107142857144
[MAPKAPK2i]-[AP1_ci]	2.9642857142857144
[MAPKAPK2i]-[MYCi]	1.9644670050761421
[MAPKAPK2i]-[JUNi]	2.9799107142857144
[MAPKAPK2i]-[ATF2i]	2.9799107142857144
[MAPKAPK2i]-[FOSi]	2.9799107142857144
[MAPKAPK2i]-[SRFi]	2.9799107142857144
[MAPKAPK2i]-[PTENi]	2.9799107142857144
[MAPKAPK2i]-[CFL_fi]	2.9799107142857144
[MAPKAPK2i]-[LIMK1i]	2.9799107142857144
[MAPKAPK2i]-[LIMK2i]	2.9799107142857144
[MAPKAPK2i]-[CDC42i]	2.9799107142857144
[MAPKAPK2i]-[ARHGAP24i]	2.9799107142857144
[MAPKAPK2i]-[RAC_fi]	2.969055374592834
[MAPKAPK2i]-[TIAM1i]	2.9799107142857144
[MAPKAPK2i]-[RHOAi]	2.9799107142857144
[MAPKAPK2i]-[RND3i]	2.9799107142857144
[MAPKAPK2i]-[CASP3i]	2.9799107142857144
[MAPKAPK2i]-[JNK_fi]	2.96
[MAPKAPK2i]-[MAP2K7i]	2.9799107142857144
[MAPKAPK2i]-[MAPK8IP3i]	2.9799107142857144
[MAPKAPK2i]-[ROCK1i]	2.9799107142857144
[MAPKAPK2i]-[Prosurvivali]	2.9799107142857144
[MAPKAPK2i]-[Antisurvivali]	2.9799107142857144
[IRAK1i]-[ISGF3_ci]	2.9793103448275864
[IRAK1i]-[SOCS1i]	2.9793103448275864
[IRAK1i]-[STAT3i]	2.9793103448275864
[IRAK1i]-[STAT1i]	2.9793103448275864
[IRAK1i]-[STAT2i]	2.9793103448275864
[IRAK1i]-[JAK_fi]	2.9793103448275864
[IRAK1i]-[AXIN1i]	2.976923076923077
[IRAK1i]-[MDM2i]	2.5725388601036268
[IRAK1i]-[CK1_fi]	2.9793103448275864
[IRAK1i]-[ITCHi]	2.957983193277311
[IRAK1i]-[TP53i]	2.9793103448275864
[IRAK1i]-[NFKB_fi]	2.9793103448275864
[IRAK1i]-[IKBKBi]	2.977272727272727
[IRAK1i]-[REL_fi]	2.9793103448275864
[IRAK1i]-[PIAS1i]	2.9793103448275864
[IRAK1i]-[AKT_fi]	1.7162534435261707
[IRAK1i]-[MAPK14i]	2.9247058823529413
[IRAK1i]-[CBPp300_ci]	2.8982188295165394
[IRAK1i]-[SKIi]	2.9793103448275864
[IRAK1i]-[PPM1Ai]	2.9793103448275864
[IRAK1i]-[ERK_fi]	2.9233716475095783
[IRAK1i]-[GSK3_fi]	2.9793103448275864
[IRAK1i]-[PPP1CAi]	3.0
[IRAK1i]-[TAB_fi]	2.977272727272727
[IRAK1i]-[MAP3K7i]	2.977272727272727
[IRAK1i]-[SMAD4i]	2.9793103448275864
[IRAK1i]-[SMAD1i]	2.9793103448275864
[IRAK1i]-[SMAD5i]	2.9793103448275864
[IRAK1i]-[BMPR2i]	2.9793103448275864
[IRAK1i]-[ACVR1i]	2.9793103448275864
[IRAK1i]-[SRCi]	2.9793103448275864
[IRAK1i]-[SMAD3i]	2.9793103448275864
[IRAK1i]-[SHC1i]	2.9751861042183623
[IRAK1i]-[SMAD6i]	2.9769585253456223
[IRAK1i]-[TRAF6i]	2.9787735849056602
[IRAK1i]-[SMAD7i]	2.983833718244804
[IRAK1i]-[SMURF1i]	2.978313253012048
[IRAK1i]-[SMURF2i]	2.9448275862068964
[IRAK1i]-[SMAD2i]	2.9765625
[IRAK1i]-[TGFBR2i]	2.9787735849056602
[IRAK1i]-[TGFBR1i]	2.9787735849056602
[IRAK1i]-[DVL_fi]	2.9793103448275864
[IRAK1i]-[DAAM1i]	2.9793103448275864
[IRAK1i]-[PARD6Ai]	2.9793103448275864
[IRAK1i]-[AP1_ci]	2.962068965517241
[IRAK1i]-[MYCi]	1.9588688946015425
[IRAK1i]-[JUNi]	2.9793103448275864
[IRAK1i]-[ATF2i]	2.9793103448275864
[IRAK1i]-[FOSi]	2.9793103448275864
[IRAK1i]-[SRFi]	2.9793103448275864
[IRAK1i]-[PTENi]	2.9793103448275864
[IRAK1i]-[CFL_fi]	2.9793103448275864
[IRAK1i]-[LIMK1i]	2.9793103448275864
[IRAK1i]-[LIMK2i]	2.9793103448275864
[IRAK1i]-[CDC42i]	2.9793103448275864
[IRAK1i]-[ARHGAP24i]	2.9793103448275864
[IRAK1i]-[RAC_fi]	2.9653284671532845
[IRAK1i]-[TIAM1i]	2.9793103448275864
[IRAK1i]-[RHOAi]	2.9793103448275864
[IRAK1i]-[RND3i]	2.9793103448275864
[IRAK1i]-[CASP3i]	2.9793103448275864
[IRAK1i]-[JNK_fi]	2.957983193277311
[IRAK1i]-[MAP2K7i]	2.9793103448275864
[IRAK1i]-[MAPK8IP3i]	2.9793103448275864
[IRAK1i]-[ROCK1i]	2.9793103448275864
[IRAK1i]-[Prosurvivali]	2.9793103448275864
[IRAK1i]-[Antisurvivali]	2.9793103448275864
[ISGF3_ci]-[SOCS1i]	2.9706546275395036
[ISGF3_ci]-[STAT3i]	2.98
[ISGF3_ci]-[STAT1i]	2.9706546275395036
[ISGF3_ci]-[STAT2i]	2.98
[ISGF3_ci]-[JAK_fi]	2.98
[ISGF3_ci]-[AXIN1i]	2.977777777777778
[ISGF3_ci]-[MDM2i]	2.5767326732673266
[ISGF3_ci]-[CK1_fi]	2.98
[ISGF3_ci]-[ITCHi]	2.96
[ISGF3_ci]-[TP53i]	2.98
[ISGF3_ci]-[NFKB_fi]	2.98
[ISGF3_ci]-[IKBKBi]	2.977272727272727
[ISGF3_ci]-[REL_fi]	2.98
[ISGF3_ci]-[PIAS1i]	2.9799107142857144
[ISGF3_ci]-[AKT_fi]	1.844504021447721
[ISGF3_ci]-[MAPK14i]	2.9055299539170507
[ISGF3_ci]-[CBPp300_ci]	2.902439024390244
[ISGF3_ci]-[SKIi]	2.98
[ISGF3_ci]-[PPM1Ai]	2.98
[ISGF3_ci]-[ERK_fi]	2.9233716475095783
[ISGF3_ci]-[GSK3_fi]	2.98
[ISGF3_ci]-[PPP1CAi]	3.0
[ISGF3_ci]-[TAB_fi]	2.977272727272727
[ISGF3_ci]-[MAP3K7i]	2.977272727272727
[ISGF3_ci]-[SMAD4i]	2.98
[ISGF3_ci]-[SMAD1i]	2.98
[ISGF3_ci]-[SMAD5i]	2.98
[ISGF3_ci]-[BMPR2i]	2.98
[ISGF3_ci]-[ACVR1i]	2.98
[ISGF3_ci]-[SRCi]	2.98
[ISGF3_ci]-[SMAD3i]	2.98
[ISGF3_ci]-[SHC1i]	2.9759036144578315
[ISGF3_ci]-[SMAD6i]	2.977578475336323
[ISGF3_ci]-[TRAF6i]	2.9787735849056602
[ISGF3_ci]-[SMAD7i]	2.984375
[ISGF3_ci]-[SMURF1i]	2.979020979020979
[ISGF3_ci]-[SMURF2i]	2.9466666666666668
[ISGF3_ci]-[SMAD2i]	2.977329974811083
[ISGF3_ci]-[TGFBR2i]	2.98
[ISGF3_ci]-[TGFBR1i]	2.98
[ISGF3_ci]-[DVL_fi]	2.98
[ISGF3_ci]-[DAAM1i]	2.98
[ISGF3_ci]-[PARD6Ai]	2.98
[ISGF3_ci]-[AP1_ci]	2.9621559633027523
[ISGF3_ci]-[MYCi]	1.9668367346938775
[ISGF3_ci]-[JUNi]	2.98
[ISGF3_ci]-[ATF2i]	2.98
[ISGF3_ci]-[FOSi]	2.98
[ISGF3_ci]-[SRFi]	2.98
[ISGF3_ci]-[PTENi]	2.98
[ISGF3_ci]-[CFL_fi]	2.98
[ISGF3_ci]-[LIMK1i]	2.98
[ISGF3_ci]-[LIMK2i]	2.98
[ISGF3_ci]-[CDC42i]	2.98
[ISGF3_ci]-[ARHGAP24i]	2.98
[ISGF3_ci]-[RAC_fi]	2.9699367088607596
[ISGF3_ci]-[TIAM1i]	2.98
[ISGF3_ci]-[RHOAi]	2.98
[ISGF3_ci]-[RND3i]	2.98
[ISGF3_ci]-[CASP3i]	2.98
[ISGF3_ci]-[JNK_fi]	2.96
[ISGF3_ci]-[MAP2K7i]	2.98
[ISGF3_ci]-[MAPK8IP3i]	2.98
[ISGF3_ci]-[ROCK1i]	2.98
[ISGF3_ci]-[Prosurvivali]	2.98
[ISGF3_ci]-[Antisurvivali]	2.98
[SOCS1i]-[STAT3i]	2.9548532731376973
[SOCS1i]-[STAT1i]	2.9706546275395036
[SOCS1i]-[STAT2i]	2.9706546275395036
[SOCS1i]-[JAK_fi]	2.9706546275395036
[SOCS1i]-[AXIN1i]	2.9674185463659146
[SOCS1i]-[MDM2i]	2.5696517412935322
[SOCS1i]-[CK1_fi]	2.9706546275395036
[SOCS1i]-[ITCHi]	2.9471544715447155
[SOCS1i]-[TP53i]	2.9706546275395036
[SOCS1i]-[NFKB_fi]	2.9706546275395036
[SOCS1i]-[IKBKBi]	2.9593908629441623
[SOCS1i]-[REL_fi]	2.9706546275395036
[SOCS1i]-[PIAS1i]	2.9706546275395036
[SOCS1i]-[AKT_fi]	2.005449591280654
[SOCS1i]-[MAPK14i]	2.89906103286385
[SOCS1i]-[CBPp300_ci]	2.8958333333333335
[SOCS1i]-[SKIi]	2.9706546275395036
[SOCS1i]-[PPM1Ai]	2.9706546275395036
[SOCS1i]-[ERK_fi]	2.896551724137931
[SOCS1i]-[GSK3_fi]	2.9706546275395036
[SOCS1i]-[PPP1CAi]	2.9909706546275396
[SOCS1i]-[TAB_fi]	2.977272727272727
[SOCS1i]-[MAP3K7i]	2.977272727272727
[SOCS1i]-[SMAD4i]	2.9706546275395036
[SOCS1i]-[SMAD1i]	2.9706546275395036
[SOCS1i]-[SMAD5i]	2.9706546275395036
[SOCS1i]-[BMPR2i]	2.9706546275395036
[SOCS1i]-[ACVR1i]	2.9706546275395036
[SOCS1i]-[SRCi]	2.9706546275395036
[SOCS1i]-[SMAD3i]	2.9706546275395036
[SOCS1i]-[SHC1i]	2.967391304347826
[SOCS1i]-[SMAD6i]	2.9706546275395036
[SOCS1i]-[TRAF6i]	2.9787735849056602
[SOCS1i]-[SMAD7i]	2.97737556561086
[SOCS1i]-[SMURF1i]	2.969411764705882
[SOCS1i]-[SMURF2i]	2.935810810810811
[SOCS1i]-[SMAD2i]	2.9669211195928753
[SOCS1i]-[TGFBR2i]	2.9706546275395036
[SOCS1i]-[TGFBR1i]	2.9706546275395036
[SOCS1i]-[DVL_fi]	2.9706546275395036
[SOCS1i]-[DAAM1i]	2.9706546275395036
[SOCS1i]-[PARD6Ai]	2.9706546275395036
[SOCS1i]-[AP1_ci]	2.9618834080717487
[SOCS1i]-[MYCi]	1.9572864321608041
[SOCS1i]-[JUNi]	2.9706546275395036
[SOCS1i]-[ATF2i]	2.9706546275395036
[SOCS1i]-[FOSi]	2.9706546275395036
[SOCS1i]-[SRFi]	2.9706546275395036
[SOCS1i]-[PTENi]	2.979683972911964
[SOCS1i]-[CFL_fi]	2.9706546275395036
[SOCS1i]-[LIMK1i]	2.9706546275395036
[SOCS1i]-[LIMK2i]	2.9706546275395036
[SOCS1i]-[CDC42i]	2.9706546275395036
[SOCS1i]-[ARHGAP24i]	2.9706546275395036
[SOCS1i]-[RAC_fi]	2.9518950437317786
[SOCS1i]-[TIAM1i]	2.9706546275395036
[SOCS1i]-[RHOAi]	2.9706546275395036
[SOCS1i]-[RND3i]	2.9706546275395036
[SOCS1i]-[CASP3i]	2.9706546275395036
[SOCS1i]-[JNK_fi]	2.9471544715447155
[SOCS1i]-[MAP2K7i]	2.9706546275395036
[SOCS1i]-[MAPK8IP3i]	2.9706546275395036
[SOCS1i]-[ROCK1i]	2.9706546275395036
[SOCS1i]-[Prosurvivali]	2.9706546275395036
[SOCS1i]-[Antisurvivali]	2.9706546275395036
[STAT3i]-[STAT1i]	2.9548532731376973
[STAT3i]-[STAT2i]	2.98
[STAT3i]-[JAK_fi]	2.98
[STAT3i]-[AXIN1i]	2.977777777777778
[STAT3i]-[MDM2i]	2.5717821782178216
[STAT3i]-[CK1_fi]	2.98
[STAT3i]-[ITCHi]	2.96
[STAT3i]-[TP53i]	2.98
[STAT3i]-[NFKB_fi]	2.98
[STAT3i]-[IKBKBi]	2.977272727272727
[STAT3i]-[REL_fi]	2.98
[STAT3i]-[PIAS1i]	2.9799107142857144
[STAT3i]-[AKT_fi]	1.844504021447721
[STAT3i]-[MAPK14i]	2.870967741935484
[STAT3i]-[CBPp300_ci]	2.897560975609756
[STAT3i]-[SKIi]	2.98
[STAT3i]-[PPM1Ai]	2.98
[STAT3i]-[ERK_fi]	2.871212121212121
[STAT3i]-[GSK3_fi]	2.98
[STAT3i]-[PPP1CAi]	3.0
[STAT3i]-[TAB_fi]	2.977272727272727
[STAT3i]-[MAP3K7i]	2.977272727272727
[STAT3i]-[SMAD4i]	2.98
[STAT3i]-[SMAD1i]	2.98
[STAT3i]-[SMAD5i]	2.98
[STAT3i]-[BMPR2i]	2.98
[STAT3i]-[ACVR1i]	2.98
[STAT3i]-[SRCi]	2.98
[STAT3i]-[SMAD3i]	2.98
[STAT3i]-[SHC1i]	2.9710843373493976
[STAT3i]-[SMAD6i]	2.975336322869955
[STAT3i]-[TRAF6i]	2.9787735849056602
[STAT3i]-[SMAD7i]	2.9799107142857144
[STAT3i]-[SMURF1i]	2.979020979020979
[STAT3i]-[SMURF2i]	2.9466666666666668
[STAT3i]-[SMAD2i]	2.977329974811083
[STAT3i]-[TGFBR2i]	2.98
[STAT3i]-[TGFBR1i]	2.98
[STAT3i]-[DVL_fi]	2.98
[STAT3i]-[DAAM1i]	2.98
[STAT3i]-[PARD6Ai]	2.98
[STAT3i]-[AP1_ci]	2.959862385321101
[STAT3i]-[MYCi]	1.9540816326530612
[STAT3i]-[JUNi]	2.98
[STAT3i]-[ATF2i]	2.98
[STAT3i]-[FOSi]	2.98
[STAT3i]-[SRFi]	2.98
[STAT3i]-[PTENi]	2.98
[STAT3i]-[CFL_fi]	2.98
[STAT3i]-[LIMK1i]	2.98
[STAT3i]-[LIMK2i]	2.98
[STAT3i]-[CDC42i]	2.98
[STAT3i]-[ARHGAP24i]	2.98
[STAT3i]-[RAC_fi]	2.9699367088607596
[STAT3i]-[TIAM1i]	2.98
[STAT3i]-[RHOAi]	2.98
[STAT3i]-[RND3i]	2.98
[STAT3i]-[CASP3i]	2.98
[STAT3i]-[JNK_fi]	2.96
[STAT3i]-[MAP2K7i]	2.98
[STAT3i]-[MAPK8IP3i]	2.98
[STAT3i]-[ROCK1i]	2.98
[STAT3i]-[Prosurvivali]	2.98
[STAT3i]-[Antisurvivali]	2.98
[STAT1i]-[STAT2i]	2.9706546275395036
[STAT1i]-[JAK_fi]	2.9706546275395036
[STAT1i]-[AXIN1i]	2.9674185463659146
[STAT1i]-[MDM2i]	2.5696517412935322
[STAT1i]-[CK1_fi]	2.9706546275395036
[STAT1i]-[ITCHi]	2.9471544715447155
[STAT1i]-[TP53i]	2.9706546275395036
[STAT1i]-[NFKB_fi]	2.9706546275395036
[STAT1i]-[IKBKBi]	2.9593908629441623
[STAT1i]-[REL_fi]	2.9706546275395036
[STAT1i]-[PIAS1i]	2.9706546275395036
[STAT1i]-[AKT_fi]	2.005449591280654
[STAT1i]-[MAPK14i]	2.89906103286385
[STAT1i]-[CBPp300_ci]	2.8958333333333335
[STAT1i]-[SKIi]	2.9706546275395036
[STAT1i]-[PPM1Ai]	2.9706546275395036
[STAT1i]-[ERK_fi]	2.896551724137931
[STAT1i]-[GSK3_fi]	2.9706546275395036
[STAT1i]-[PPP1CAi]	2.9909706546275396
[STAT1i]-[TAB_fi]	2.977272727272727
[STAT1i]-[MAP3K7i]	2.977272727272727
[STAT1i]-[SMAD4i]	2.9706546275395036
[STAT1i]-[SMAD1i]	2.9706546275395036
[STAT1i]-[SMAD5i]	2.9706546275395036
[STAT1i]-[BMPR2i]	2.9706546275395036
[STAT1i]-[ACVR1i]	2.9706546275395036
[STAT1i]-[SRCi]	2.9706546275395036
[STAT1i]-[SMAD3i]	2.9706546275395036
[STAT1i]-[SHC1i]	2.967391304347826
[STAT1i]-[SMAD6i]	2.9706546275395036
[STAT1i]-[TRAF6i]	2.9787735849056602
