Perturbation	Response excess over subset
[SMAD6_gi]-[CDC42i]	0.0
[SMAD6_gi]-[ARHGAP24i]	0.0
[SMAD6_gi]-[RAC_fi]	-0.002444448798839982
[SMAD6_gi]-[TIAM1i]	0.0
[SMAD6_gi]-[RHOAi]	0.0
[SMAD6_gi]-[RND3i]	0.0
[SMAD6_gi]-[CASP3i]	0.0
[SMAD6_gi]-[JNK_fi]	-1.6064257028114426E-4
[SMAD6_gi]-[MAP2K7i]	0.0
[SMAD6_gi]-[MAPK8IP3i]	0.0
[SMAD6_gi]-[ROCK1i]	0.0
[SMAD6_gi]-[Prosurvivali]	0.0
[SMAD6_gi]-[Antisurvivali]	0.0
[CCND1i]-[DKK_gi]	-0.0024829260517185148
[CCND1i]-[NLKi]	0.0
[CCND1i]-[TCF7_fi]	-0.07919371933766173
[CCND1i]-[LEF1i]	-0.12529274004683844
[CCND1i]-[EGR1i]	0.0
[CCND1i]-[MMP_fi]	-0.6089805200958427
[CCND1i]-[BTRCi]	0.0
[CCND1i]-[CTNNB1i]	-0.2083656874499158
[CCND1i]-[SFRP1_gi]	0.0
[CCND1i]-[SFRP1i]	0.0
[CCND1i]-[CFLARi]	-0.9956490841322098
[CCND1i]-[MSK_fi]	0.0
[CCND1i]-[RTPK_gi]	0.0
[CCND1i]-[FZD_fi]	0.0
[CCND1i]-[DKK_fi]	-0.0024829260517185148
[CCND1i]-[LRP_fi]	-0.10538641686182659
[CCND1i]-[PIK3CAi]	-0.20765834881154266
[CCND1i]-[MAP3K8i]	-0.003051402954712401
[CCND1i]-[BAXi]	0.0
[CCND1i]-[CYCSi]	0.0
[CCND1i]-[S6K_fi]	0.0
[CCND1i]-[MDM2_gi]	0.0
[CCND1i]-[mTORC2_ci]	0.0
[CCND1i]-[BADi]	0.0
[CCND1i]-[RHEBi]	0.0
[CCND1i]-[BCL2i]	-0.41209103345931775
[CCND1i]-[AKT1S1i]	0.0
[CCND1i]-[TSC_fi]	0.0
[CCND1i]-[FOXO_fi]	0.0
[CCND1i]-[PTEN_gi]	0.0
[CCND1i]-[CASP8i]	0.0
[CCND1i]-[IRS1i]	0.0
[CCND1i]-[CHUKi]	-0.1224272483496891
[CCND1i]-[GAB_fi]	-0.004432920709267263
[CCND1i]-[PTPN11i]	-0.0034458773905774454
[CCND1i]-[GRAP2i]	0.0
[CCND1i]-[MAP3K11i]	0.0
[CCND1i]-[MAP3K4i]	0.0
[CCND1i]-[MAP2K4i]	0.0
[CCND1i]-[DUSP1i]	-0.13546477270240098
[CCND1i]-[MAP3K5i]	0.0
[CCND1i]-[MAP2K3i]	0.0
[CCND1i]-[DUSP6i]	-0.007658348811542703
[CCND1i]-[RAF_fi]	-5.833664471293076E-4
[CCND1i]-[KRASi]	0.0
[CCND1i]-[RTPK_fi]	-0.8052385061013188
[CCND1i]-[SOS1i]	0.0
[CCND1i]-[GRB2i]	-0.004432920709267263
[CCND1i]-[PLCG1i]	0.0
[CCND1i]-[PTPN6i]	0.0
[CCND1i]-[SYKi]	-0.005854800936768045
[CCND1i]-[CASP9i]	0.0
[CCND1i]-[PDPK1i]	-0.4197709309133488
[CCND1i]-[ILKi]	-0.01053864168618257
[CCND1i]-[PAK1i]	-0.01053864168618257
[CCND1i]-[MEK_fi]	0.0
[CCND1i]-[SOCS1_gi]	-0.009655577147729133
[CCND1i]-[mTORC1_ci]	-0.00843091334894619
[CCND1i]-[PRKCDi]	0.0
[CCND1i]-[PLK1i]	-9.815401570463234E-4
[CCND1i]-[MAPKAPK2i]	-9.918721586998913E-5
[CCND1i]-[IRAK1i]	-7.673768218094956E-4
[CCND1i]-[ISGF3_ci]	0.0
[CCND1i]-[SOCS1i]	-0.009655577147729133
[CCND1i]-[STAT3i]	0.0
[CCND1i]-[STAT1i]	-0.009655577147729133
[CCND1i]-[STAT2i]	0.0
[CCND1i]-[JAK_fi]	0.0
[CCND1i]-[AXIN1i]	-0.0024829260517185148
[CCND1i]-[MDM2i]	-0.4012025093737486
[CCND1i]-[CK1_fi]	0.0
[CCND1i]-[ITCHi]	-0.019408546587148745
[CCND1i]-[TP53i]	0.0
[CCND1i]-[NFKB_fi]	0.0
[CCND1i]-[IKBKBi]	-0.003051402954712401
[CCND1i]-[REL_fi]	0.0
[CCND1i]-[PIAS1i]	-9.918721586998913E-5
[CCND1i]-[AKT_fi]	-0.8869282638719636
[CCND1i]-[MAPK14i]	-0.06071995165067601
[CCND1i]-[CBPp300_ci]	-0.08096353295416514
[CCND1i]-[SKIi]	0.0
[CCND1i]-[PPM1Ai]	0.0
[CCND1i]-[ERK_fi]	-0.01751332065448019
[CCND1i]-[GSK3_fi]	0.0
[CCND1i]-[PPP1CAi]	0.0
[CCND1i]-[TAB_fi]	-0.003051402954712401
[CCND1i]-[MAP3K7i]	-0.003051402954712401
[CCND1i]-[SMAD4i]	0.0
[CCND1i]-[SMAD1i]	0.0
[CCND1i]-[SMAD5i]	0.0
[CCND1i]-[BMPR2i]	0.0
[CCND1i]-[ACVR1i]	0.0
[CCND1i]-[SRCi]	0.0
[CCND1i]-[SMAD3i]	0.0
[CCND1i]-[SHC1i]	-0.004432920709267263
[CCND1i]-[SMAD6i]	-0.00256337856616895
[CCND1i]-[TRAF6i]	-0.0013666069019488969
[CCND1i]-[SMAD7i]	0.0
[CCND1i]-[SMURF1i]	-0.0010902043123637295
[CCND1i]-[SMURF2i]	-0.06512961317935884
[CCND1i]-[SMAD2i]	-0.002669418474600338
[CCND1i]-[TGFBR2i]	0.0
[CCND1i]-[TGFBR1i]	0.0
[CCND1i]-[DVL_fi]	0.0
[CCND1i]-[DAAM1i]	0.0
[CCND1i]-[PARD6Ai]	0.0
[CCND1i]-[AP1_ci]	-0.018874290477513656
[CCND1i]-[MYCi]	-1.0015034013605442
[CCND1i]-[JUNi]	0.0
[CCND1i]-[ATF2i]	0.0
[CCND1i]-[FOSi]	0.0
[CCND1i]-[SRFi]	0.0
[CCND1i]-[PTENi]	0.0
[CCND1i]-[CFL_fi]	0.0
[CCND1i]-[LIMK1i]	0.0
[CCND1i]-[LIMK2i]	0.0
[CCND1i]-[CDC42i]	0.0
[CCND1i]-[ARHGAP24i]	0.0
[CCND1i]-[RAC_fi]	-0.010801911258507157
[CCND1i]-[TIAM1i]	0.0
[CCND1i]-[RHOAi]	0.0
[CCND1i]-[RND3i]	0.0
[CCND1i]-[CASP3i]	0.0
[CCND1i]-[JNK_fi]	-0.019408546587148745
[CCND1i]-[MAP2K7i]	0.0
[CCND1i]-[MAPK8IP3i]	0.0
[CCND1i]-[ROCK1i]	0.0
[CCND1i]-[Prosurvivali]	0.0
[CCND1i]-[Antisurvivali]	0.0
[DKK_gi]-[NLKi]	0.0
[DKK_gi]-[TCF7_fi]	0.0
[DKK_gi]-[LEF1i]	-0.009135802469135701
[DKK_gi]-[EGR1i]	0.0
[DKK_gi]-[MMP_fi]	-0.04520827497899216
[DKK_gi]-[BTRCi]	0.0
[DKK_gi]-[CTNNB1i]	0.0
[DKK_gi]-[SFRP1_gi]	0.0
[DKK_gi]-[SFRP1i]	0.0
[DKK_gi]-[CFLARi]	-0.0066498164530299775
[DKK_gi]-[MSK_fi]	0.0
[DKK_gi]-[RTPK_gi]	0.0
[DKK_gi]-[FZD_fi]	0.0
[DKK_gi]-[DKK_fi]	0.0
[DKK_gi]-[LRP_fi]	0.0
[DKK_gi]-[PIK3CAi]	-0.014938271604938436
[DKK_gi]-[MAP3K8i]	-0.002203475195164728
[DKK_gi]-[BAXi]	0.0
[DKK_gi]-[CYCSi]	0.0
[DKK_gi]-[S6K_fi]	0.0
[DKK_gi]-[MDM2_gi]	0.0
[DKK_gi]-[mTORC2_ci]	0.0
[DKK_gi]-[BADi]	0.0
[DKK_gi]-[RHEBi]	0.0
[DKK_gi]-[BCL2i]	-0.005537098560354448
[DKK_gi]-[AKT1S1i]	0.0
[DKK_gi]-[TSC_fi]	0.0
[DKK_gi]-[FOXO_fi]	0.0
[DKK_gi]-[PTEN_gi]	0.0
[DKK_gi]-[CASP8i]	0.0
[DKK_gi]-[IRS1i]	0.0
[DKK_gi]-[CHUKi]	0.0
[DKK_gi]-[GAB_fi]	-0.0028577923554053974
[DKK_gi]-[PTPN11i]	-0.0029346376167187493
[DKK_gi]-[GRAP2i]	0.0
[DKK_gi]-[MAP3K11i]	0.0
[DKK_gi]-[MAP3K4i]	0.0
[DKK_gi]-[MAP2K4i]	0.0
[DKK_gi]-[DUSP1i]	0.0
[DKK_gi]-[MAP3K5i]	0.0
[DKK_gi]-[MAP2K3i]	0.0
[DKK_gi]-[DUSP6i]	-0.0038489736070381753
[DKK_gi]-[RAF_fi]	0.0
[DKK_gi]-[KRASi]	0.0
[DKK_gi]-[RTPK_fi]	-0.0887186792720458
[DKK_gi]-[SOS1i]	0.0
[DKK_gi]-[GRB2i]	-0.0028577923554053974
[DKK_gi]-[PLCG1i]	0.0
[DKK_gi]-[PTPN6i]	0.0
[DKK_gi]-[SYKi]	-0.0028395061728394566
[DKK_gi]-[CASP9i]	0.0
[DKK_gi]-[PDPK1i]	-0.026893721198156584
[DKK_gi]-[ILKi]	-0.0033333333333334103
[DKK_gi]-[PAK1i]	-0.0033333333333334103
[DKK_gi]-[MEK_fi]	-0.001233981964878783
[DKK_gi]-[SOCS1_gi]	-0.0032360811735889783
[DKK_gi]-[mTORC1_ci]	-0.003840819374799853
[DKK_gi]-[PRKCDi]	-6.204173716866102E-4
[DKK_gi]-[PLK1i]	-0.0010938399539437427
[DKK_gi]-[MAPKAPK2i]	-1.1028398125167982E-4
[DKK_gi]-[IRAK1i]	-8.547008547008517E-4
[DKK_gi]-[ISGF3_ci]	0.0
[DKK_gi]-[SOCS1i]	-0.0032360811735889783
[DKK_gi]-[STAT3i]	0.0
[DKK_gi]-[STAT1i]	-0.0032360811735889783
[DKK_gi]-[STAT2i]	0.0
[DKK_gi]-[JAK_fi]	0.0
[DKK_gi]-[AXIN1i]	0.0
[DKK_gi]-[MDM2i]	-0.02088160943753925
[DKK_gi]-[CK1_fi]	0.0
[DKK_gi]-[ITCHi]	-0.010251256281406995
[DKK_gi]-[TP53i]	0.0
[DKK_gi]-[NFKB_fi]	0.0
[DKK_gi]-[IKBKBi]	-0.002203475195164728
[DKK_gi]-[REL_fi]	0.0
[DKK_gi]-[PIAS1i]	-1.1028398125167982E-4
[DKK_gi]-[AKT_fi]	-0.16803343321242692
[DKK_gi]-[MAPK14i]	-0.00854502929393508
[DKK_gi]-[CBPp300_ci]	-0.007702182284980541
[DKK_gi]-[SKIi]	0.0
[DKK_gi]-[PPM1Ai]	0.0
[DKK_gi]-[ERK_fi]	0.0
[DKK_gi]-[GSK3_fi]	0.0
[DKK_gi]-[PPP1CAi]	0.0
[DKK_gi]-[TAB_fi]	-0.002203475195164728
[DKK_gi]-[MAP3K7i]	-0.002203475195164728
[DKK_gi]-[SMAD4i]	0.0
[DKK_gi]-[SMAD1i]	0.0
[DKK_gi]-[SMAD5i]	0.0
[DKK_gi]-[BMPR2i]	0.0
[DKK_gi]-[ACVR1i]	0.0
[DKK_gi]-[SRCi]	0.0
[DKK_gi]-[SMAD3i]	0.0
[DKK_gi]-[SHC1i]	-0.0028577923554053974
[DKK_gi]-[SMAD6i]	-0.0024540972268702888
[DKK_gi]-[TRAF6i]	-0.0012764722947489204
[DKK_gi]-[SMAD7i]	0.0
[DKK_gi]-[SMURF1i]	-0.0012152777777778567
[DKK_gi]-[SMURF2i]	-0.040000000000000036
[DKK_gi]-[SMAD2i]	-0.002191853264121857
[DKK_gi]-[TGFBR2i]	0.0
[DKK_gi]-[TGFBR1i]	0.0
[DKK_gi]-[DVL_fi]	0.0
[DKK_gi]-[DAAM1i]	0.0
[DKK_gi]-[PARD6Ai]	0.0
[DKK_gi]-[AP1_ci]	-0.004355451793800924
[DKK_gi]-[MYCi]	0.0
[DKK_gi]-[JUNi]	0.0
[DKK_gi]-[ATF2i]	0.0
[DKK_gi]-[FOSi]	0.0
[DKK_gi]-[SRFi]	0.0
[DKK_gi]-[PTENi]	0.0
[DKK_gi]-[CFL_fi]	0.0
[DKK_gi]-[LIMK1i]	0.0
[DKK_gi]-[LIMK2i]	0.0
[DKK_gi]-[CDC42i]	0.0
[DKK_gi]-[ARHGAP24i]	0.0
[DKK_gi]-[RAC_fi]	-0.004109370731263162
[DKK_gi]-[TIAM1i]	0.0
[DKK_gi]-[RHOAi]	0.0
[DKK_gi]-[RND3i]	0.0
[DKK_gi]-[CASP3i]	0.0
[DKK_gi]-[JNK_fi]	-0.010251256281406995
[DKK_gi]-[MAP2K7i]	0.0
[DKK_gi]-[MAPK8IP3i]	0.0
[DKK_gi]-[ROCK1i]	0.0
[DKK_gi]-[Prosurvivali]	0.0
[DKK_gi]-[Antisurvivali]	0.0
[NLKi]-[TCF7_fi]	0.0
[NLKi]-[LEF1i]	0.0
[NLKi]-[EGR1i]	0.0
[NLKi]-[MMP_fi]	0.0
[NLKi]-[BTRCi]	0.0
[NLKi]-[CTNNB1i]	0.0
[NLKi]-[SFRP1_gi]	0.0
[NLKi]-[SFRP1i]	0.0
[NLKi]-[CFLARi]	0.0
[NLKi]-[MSK_fi]	0.0
[NLKi]-[RTPK_gi]	0.0
[NLKi]-[FZD_fi]	0.0
[NLKi]-[DKK_fi]	0.0
[NLKi]-[LRP_fi]	0.0
[NLKi]-[PIK3CAi]	-0.0033333333333334103
[NLKi]-[MAP3K8i]	0.0
[NLKi]-[BAXi]	0.0
[NLKi]-[CYCSi]	0.0
[NLKi]-[S6K_fi]	0.0
[NLKi]-[MDM2_gi]	0.0
[NLKi]-[mTORC2_ci]	0.0
[NLKi]-[BADi]	0.0
[NLKi]-[RHEBi]	0.0
[NLKi]-[BCL2i]	0.0
[NLKi]-[AKT1S1i]	0.0
[NLKi]-[TSC_fi]	0.0
[NLKi]-[FOXO_fi]	0.0
[NLKi]-[PTEN_gi]	0.0
[NLKi]-[CASP8i]	0.0
[NLKi]-[IRS1i]	0.0
[NLKi]-[CHUKi]	0.0
[NLKi]-[GAB_fi]	0.0
[NLKi]-[PTPN11i]	0.0
[NLKi]-[GRAP2i]	0.0
[NLKi]-[MAP3K11i]	0.0
[NLKi]-[MAP3K4i]	0.0
[NLKi]-[MAP2K4i]	0.0
[NLKi]-[DUSP1i]	0.0
[NLKi]-[MAP3K5i]	0.0
[NLKi]-[MAP2K3i]	0.0
[NLKi]-[DUSP6i]	0.0
[NLKi]-[RAF_fi]	0.0
[NLKi]-[KRASi]	0.0
[NLKi]-[RTPK_fi]	-0.09785202863961828
[NLKi]-[SOS1i]	0.0
[NLKi]-[GRB2i]	0.0
[NLKi]-[PLCG1i]	0.0
[NLKi]-[PTPN6i]	0.0
[NLKi]-[SYKi]	-0.005555555555555536
[NLKi]-[CASP9i]	0.0
[NLKi]-[PDPK1i]	-0.004464285714285587
[NLKi]-[ILKi]	-0.005555555555555536
[NLKi]-[PAK1i]	-0.005555555555555536
[NLKi]-[MEK_fi]	0.0
[NLKi]-[SOCS1_gi]	0.0
[NLKi]-[mTORC1_ci]	0.0
[NLKi]-[PRKCDi]	0.0
[NLKi]-[PLK1i]	0.0
[NLKi]-[MAPKAPK2i]	0.0
[NLKi]-[IRAK1i]	0.0
[NLKi]-[ISGF3_ci]	0.0
[NLKi]-[SOCS1i]	0.0
[NLKi]-[STAT3i]	0.0
[NLKi]-[STAT1i]	0.0
[NLKi]-[STAT2i]	0.0
[NLKi]-[JAK_fi]	0.0
[NLKi]-[AXIN1i]	0.0
[NLKi]-[MDM2i]	0.0
[NLKi]-[CK1_fi]	0.0
[NLKi]-[ITCHi]	0.0
[NLKi]-[TP53i]	0.0
[NLKi]-[NFKB_fi]	0.0
[NLKi]-[IKBKBi]	0.0
[NLKi]-[REL_fi]	0.0
[NLKi]-[PIAS1i]	0.0
[NLKi]-[AKT_fi]	-0.3512064343163537
[NLKi]-[MAPK14i]	0.0
[NLKi]-[CBPp300_ci]	0.0
[NLKi]-[SKIi]	0.0
[NLKi]-[PPM1Ai]	0.0
[NLKi]-[ERK_fi]	0.0
[NLKi]-[GSK3_fi]	0.0
[NLKi]-[PPP1CAi]	0.0
[NLKi]-[TAB_fi]	0.0
[NLKi]-[MAP3K7i]	0.0
[NLKi]-[SMAD4i]	0.0
[NLKi]-[SMAD1i]	0.0
[NLKi]-[SMAD5i]	0.0
[NLKi]-[BMPR2i]	0.0
[NLKi]-[ACVR1i]	0.0
[NLKi]-[SRCi]	0.0
[NLKi]-[SMAD3i]	0.0
[NLKi]-[SHC1i]	0.0
[NLKi]-[SMAD6i]	0.0
[NLKi]-[TRAF6i]	0.0
[NLKi]-[SMAD7i]	0.002291666666666803
[NLKi]-[SMURF1i]	0.0
[NLKi]-[SMURF2i]	0.0
[NLKi]-[SMAD2i]	0.0
[NLKi]-[TGFBR2i]	0.0
[NLKi]-[TGFBR1i]	0.0
[NLKi]-[DVL_fi]	0.0
[NLKi]-[DAAM1i]	0.0
[NLKi]-[PARD6Ai]	0.0
[NLKi]-[AP1_ci]	0.0
[NLKi]-[MYCi]	-0.020449788306931227
[NLKi]-[JUNi]	0.0
[NLKi]-[ATF2i]	0.0
[NLKi]-[FOSi]	0.0
[NLKi]-[SRFi]	0.0
[NLKi]-[PTENi]	0.0
[NLKi]-[CFL_fi]	0.0
[NLKi]-[LIMK1i]	0.0
[NLKi]-[LIMK2i]	0.0
[NLKi]-[CDC42i]	0.0
[NLKi]-[ARHGAP24i]	0.0
[NLKi]-[RAC_fi]	-0.007911392405063555
[NLKi]-[TIAM1i]	0.0
[NLKi]-[RHOAi]	0.0
[NLKi]-[RND3i]	0.0
[NLKi]-[CASP3i]	0.0
[NLKi]-[JNK_fi]	0.0
[NLKi]-[MAP2K7i]	0.0
[NLKi]-[MAPK8IP3i]	0.0
[NLKi]-[ROCK1i]	0.0
[NLKi]-[Prosurvivali]	0.0
[NLKi]-[Antisurvivali]	0.0
[TCF7_fi]-[LEF1i]	-0.08806201550387582
[TCF7_fi]-[EGR1i]	0.0
[TCF7_fi]-[MMP_fi]	-0.10755796851756916
[TCF7_fi]-[BTRCi]	0.0
[TCF7_fi]-[CTNNB1i]	-0.011353154744382365
[TCF7_fi]-[SFRP1_gi]	0.0
[TCF7_fi]-[SFRP1i]	0.0
[TCF7_fi]-[CFLARi]	-0.0066498164530299775
[TCF7_fi]-[MSK_fi]	0.0
[TCF7_fi]-[RTPK_gi]	0.0
[TCF7_fi]-[FZD_fi]	0.0
[TCF7_fi]-[DKK_fi]	0.0
[TCF7_fi]-[LRP_fi]	-0.06000834563779911
[TCF7_fi]-[PIK3CAi]	-0.09286203941730964
[TCF7_fi]-[MAP3K8i]	-0.012579899360805058
[TCF7_fi]-[BAXi]	0.0
[TCF7_fi]-[CYCSi]	0.0
[TCF7_fi]-[S6K_fi]	0.0
[TCF7_fi]-[MDM2_gi]	0.0
[TCF7_fi]-[mTORC2_ci]	0.0
[TCF7_fi]-[BADi]	0.0
[TCF7_fi]-[RHEBi]	0.0
[TCF7_fi]-[BCL2i]	-0.0674071237073921
[TCF7_fi]-[AKT1S1i]	0.0
[TCF7_fi]-[TSC_fi]	0.0
[TCF7_fi]-[FOXO_fi]	0.0
[TCF7_fi]-[PTEN_gi]	0.0
[TCF7_fi]-[CASP8i]	0.0
[TCF7_fi]-[IRS1i]	0.0
[TCF7_fi]-[CHUKi]	-0.04635805658634329
[TCF7_fi]-[GAB_fi]	-0.012654873119989585
[TCF7_fi]-[PTPN11i]	-0.014511812476928565
[TCF7_fi]-[GRAP2i]	0.0
[TCF7_fi]-[MAP3K11i]	0.0
[TCF7_fi]-[MAP3K4i]	0.0
[TCF7_fi]-[MAP2K4i]	0.0
[TCF7_fi]-[DUSP1i]	-0.08248233416913608
[TCF7_fi]-[MAP3K5i]	0.0
[TCF7_fi]-[MAP2K3i]	0.0
[TCF7_fi]-[DUSP6i]	0.0
[TCF7_fi]-[RAF_fi]	-0.035161995627111864
[TCF7_fi]-[KRASi]	-0.039224225532038304
[TCF7_fi]-[RTPK_fi]	-0.17655308171812
[TCF7_fi]-[SOS1i]	-0.004951424075758215
[TCF7_fi]-[GRB2i]	-0.012654873119989585
[TCF7_fi]-[PLCG1i]	-0.002536000932151783
[TCF7_fi]-[PTPN6i]	0.0
[TCF7_fi]-[SYKi]	-0.012287501699986159
[TCF7_fi]-[CASP9i]	0.0
[TCF7_fi]-[PDPK1i]	-0.03317775974025983
[TCF7_fi]-[ILKi]	-0.020372146301180116
[TCF7_fi]-[PAK1i]	-0.020372146301180116
[TCF7_fi]-[MEK_fi]	-0.07316913616589815
[TCF7_fi]-[SOCS1_gi]	0.0
[TCF7_fi]-[mTORC1_ci]	0.0
[TCF7_fi]-[PRKCDi]	-0.0017611859105128858
[TCF7_fi]-[PLK1i]	-0.0017611859105128858
[TCF7_fi]-[MAPKAPK2i]	-2.476871376737577E-4
[TCF7_fi]-[IRAK1i]	-0.0035884753136450342
[TCF7_fi]-[ISGF3_ci]	0.0
[TCF7_fi]-[SOCS1i]	0.0
[TCF7_fi]-[STAT3i]	-0.10594315245478025
[TCF7_fi]-[STAT1i]	0.0
[TCF7_fi]-[STAT2i]	0.0
[TCF7_fi]-[JAK_fi]	0.0
[TCF7_fi]-[AXIN1i]	0.0
[TCF7_fi]-[MDM2i]	-0.08222717876183205
[TCF7_fi]-[CK1_fi]	0.0
[TCF7_fi]-[ITCHi]	-0.050857411322527746
[TCF7_fi]-[TP53i]	0.0
[TCF7_fi]-[NFKB_fi]	0.0
[TCF7_fi]-[IKBKBi]	-0.012897163684860491
[TCF7_fi]-[REL_fi]	0.0
[TCF7_fi]-[PIAS1i]	-2.476871376737577E-4
[TCF7_fi]-[AKT_fi]	-0.18278295319846283
[TCF7_fi]-[MAPK14i]	-0.04277396590226745
[TCF7_fi]-[CBPp300_ci]	-0.07743902439024364
[TCF7_fi]-[SKIi]	0.0
[TCF7_fi]-[PPM1Ai]	0.0
[TCF7_fi]-[ERK_fi]	-0.1293927648578812
[TCF7_fi]-[GSK3_fi]	0.0
[TCF7_fi]-[PPP1CAi]	0.0
[TCF7_fi]-[TAB_fi]	-0.012897163684860491
[TCF7_fi]-[MAP3K7i]	-0.012897163684860491
[TCF7_fi]-[SMAD4i]	0.0
[TCF7_fi]-[SMAD1i]	0.0
[TCF7_fi]-[SMAD5i]	0.0
[TCF7_fi]-[BMPR2i]	0.0
[TCF7_fi]-[ACVR1i]	0.0
[TCF7_fi]-[SRCi]	-0.0025839793281652312
[TCF7_fi]-[SMAD3i]	0.0
[TCF7_fi]-[SHC1i]	-0.012654873119989585
[TCF7_fi]-[SMAD6i]	0.0
[TCF7_fi]-[TRAF6i]	-0.006321139513528529
[TCF7_fi]-[SMAD7i]	0.0
[TCF7_fi]-[SMURF1i]	-0.0035884753136450342
[TCF7_fi]-[SMURF2i]	-0.07337424633936251
[TCF7_fi]-[SMAD2i]	-0.008618116970557033
[TCF7_fi]-[TGFBR2i]	-7.469315245476338E-4
[TCF7_fi]-[TGFBR1i]	-7.469315245476338E-4
[TCF7_fi]-[DVL_fi]	0.0
[TCF7_fi]-[DAAM1i]	0.0
[TCF7_fi]-[PARD6Ai]	0.0
[TCF7_fi]-[AP1_ci]	-0.03436623965894192
[TCF7_fi]-[MYCi]	-0.05472272044209614
[TCF7_fi]-[JUNi]	0.0
[TCF7_fi]-[ATF2i]	0.0
[TCF7_fi]-[FOSi]	0.0
[TCF7_fi]-[SRFi]	0.0
[TCF7_fi]-[PTENi]	0.0
[TCF7_fi]-[CFL_fi]	0.0
[TCF7_fi]-[LIMK1i]	0.0
[TCF7_fi]-[LIMK2i]	0.0
[TCF7_fi]-[CDC42i]	0.0
[TCF7_fi]-[ARHGAP24i]	0.0
[TCF7_fi]-[RAC_fi]	0.0
[TCF7_fi]-[TIAM1i]	0.0
[TCF7_fi]-[RHOAi]	0.0
[TCF7_fi]-[RND3i]	0.0
[TCF7_fi]-[CASP3i]	0.0
[TCF7_fi]-[JNK_fi]	-0.050857411322527746
[TCF7_fi]-[MAP2K7i]	0.0
[TCF7_fi]-[MAPK8IP3i]	0.0
[TCF7_fi]-[ROCK1i]	0.0
[TCF7_fi]-[Prosurvivali]	0.0
[TCF7_fi]-[Antisurvivali]	0.0
[LEF1i]-[EGR1i]	0.0
[LEF1i]-[MMP_fi]	0.0
[LEF1i]-[BTRCi]	0.0
[LEF1i]-[CTNNB1i]	0.0
[LEF1i]-[SFRP1_gi]	0.0
[LEF1i]-[SFRP1i]	0.0
[LEF1i]-[CFLARi]	-0.12565445026178002
[LEF1i]-[MSK_fi]	0.0
[LEF1i]-[RTPK_gi]	-0.08888888888888857
[LEF1i]-[FZD_fi]	0.0
[LEF1i]-[DKK_fi]	-0.009135802469135701
[LEF1i]-[LRP_fi]	-0.0787387387387386
[LEF1i]-[PIK3CAi]	-0.1333333333333333
[LEF1i]-[MAP3K8i]	0.0
[LEF1i]-[BAXi]	0.0
[LEF1i]-[CYCSi]	0.0
[LEF1i]-[S6K_fi]	0.0
[LEF1i]-[MDM2_gi]	0.0
[LEF1i]-[mTORC2_ci]	0.0
[LEF1i]-[BADi]	0.0
[LEF1i]-[RHEBi]	0.0
[LEF1i]-[BCL2i]	-0.09601873536299799
[LEF1i]-[AKT1S1i]	0.0
[LEF1i]-[TSC_fi]	0.0
[LEF1i]-[FOXO_fi]	-0.057777777777777484
[LEF1i]-[PTEN_gi]	0.0
[LEF1i]-[CASP8i]	0.0
[LEF1i]-[IRS1i]	0.0
[LEF1i]-[CHUKi]	-0.06571428571428539
[LEF1i]-[GAB_fi]	-2.4096385542149434E-4
[LEF1i]-[PTPN11i]	-0.002820512820512544
[LEF1i]-[GRAP2i]	0.0
[LEF1i]-[MAP3K11i]	0.0
[LEF1i]-[MAP3K4i]	0.0
[LEF1i]-[MAP2K4i]	-0.018062678062678028
[LEF1i]-[DUSP1i]	-0.13556074766355142
[LEF1i]-[MAP3K5i]	0.0
[LEF1i]-[MAP2K3i]	0.0
[LEF1i]-[DUSP6i]	-0.07378378378378381
[LEF1i]-[RAF_fi]	-0.020000000000000018
[LEF1i]-[KRASi]	-0.015241157556269869
[LEF1i]-[RTPK_fi]	0.0
[LEF1i]-[SOS1i]	0.0
[LEF1i]-[GRB2i]	-2.4096385542149434E-4
[LEF1i]-[PLCG1i]	0.0
[LEF1i]-[PTPN6i]	0.0
[LEF1i]-[SYKi]	0.0
[LEF1i]-[CASP9i]	0.0
[LEF1i]-[PDPK1i]	-0.1296787923436007
[LEF1i]-[ILKi]	-0.005555555555555536
[LEF1i]-[PAK1i]	-0.005555555555555536
[LEF1i]-[MEK_fi]	0.0
[LEF1i]-[SOCS1_gi]	-0.028487584650112918
[LEF1i]-[mTORC1_ci]	-0.11313432835820869
[LEF1i]-[PRKCDi]	0.0
[LEF1i]-[PLK1i]	-0.014013921113689154
[LEF1i]-[MAPKAPK2i]	0.0
[LEF1i]-[IRAK1i]	0.0
[LEF1i]-[ISGF3_ci]	0.0
[LEF1i]-[SOCS1i]	-0.028487584650112918
[LEF1i]-[STAT3i]	-0.47538873994638076
[LEF1i]-[STAT1i]	-0.028487584650112918
[LEF1i]-[STAT2i]	0.0
[LEF1i]-[JAK_fi]	0.0
[LEF1i]-[AXIN1i]	-0.017777777777777448
[LEF1i]-[MDM2i]	-0.11509900990099009
[LEF1i]-[CK1_fi]	0.0
[LEF1i]-[ITCHi]	-0.07200000000000006
[LEF1i]-[TP53i]	0.0
[LEF1i]-[NFKB_fi]	0.0
[LEF1i]-[IKBKBi]	0.0
[LEF1i]-[REL_fi]	0.0
[LEF1i]-[PIAS1i]	0.0
[LEF1i]-[AKT_fi]	-0.11758094452464407
[LEF1i]-[MAPK14i]	-0.12302592615927388
